CONCESIONARIO,ID LOCALIDAD,DIRECCION,NOMBRE,FECHA VIG,LONGITUD,LATITUD
PromoAmbiental (ASE01),5,CALLE 65 SUR No. 1a,LADRILLERA SANTAFE,Nov-21,-74.120803158743,4.5425314699456
PromoAmbiental (ASE01),1,CALLE 106 CRA 11,POLICIA MILITAR PM15,Nov-21,-74.042937606778,4.6878588864433
PromoAmbiental (ASE01),1,CRA 7 CALLE 110,ESCUELA DE CABALLERIA,Nov-21,-74.036851123305,4.6895206466108
PromoAmbiental (ASE01),1,CRA 7 CALLE 104,CASAS FISCALES CONJUNTO SANTA ANA,Nov-21,-74.036497623305,4.6837415650419
PromoAmbiental (ASE01),1,CALLE 170 CRA 17,COLEGIO EUCARISTICO,Nov-21,-74.039131523305,4.7492844116527
PromoAmbiental (ASE01),5,CALLE 47C CRA 13 SUR,PINARES,Nov-21,-74.088554091261,4.5375860145659
PromoAmbiental (ASE01),1,CRA 12A No. 134-10,AGRUPACION DE VIVIENDA ANTIGUA,Nov-21,-74.040139,4.7152621058264
PromoAmbiental (ASE01),1,CRA 7 No. 180-75,CODABAS,Nov-21,-74.0278145,4.7573273291318
PromoAmbiental (ASE01),4,CALLE 32 sur Cra5 este,GUACAMAYAS,Nov-21,-74.090106623305,4.5574569708682
PromoAmbiental (ASE01),1,CRA 15 CALLE 127 C,COUNTRY CLUB,Nov-21,-74.044892897087,4.7042114514566
Lime (ASE02),16,AV AMERICAS CON TV 39,GRAN CARPA CORFERIAS,Nov-21,-74.093350166,4.626927289
Lime (ASE02),16,KR 56 CON CL 18,CARCEL MODELO,Nov-21,-74.1073376,4.6354237210001
Lime (ASE02),16,KR 39 17 42,POSTOBON,Nov-21,-74.096816327,4.62277461
Lime (ASE02),16,AC 19 CON KR 30,JUMBO CARRERA 30,Nov-21,-74.09019794,4.6178760820001
Lime (ASE02),16,KR 65 CON CL 12,FONDO NACIONAL DEL AHORRO,Nov-21,-74.116677273,4.6327708960001
Lime (ASE02),16,KR 65 CON CL 9,RCN TELEVISION,Nov-21,-74.11978896,4.629737434
Lime (ASE02),16,AK 30 CON CL 11,ALKOSTO KR 30,Nov-21,-74.095100649,4.611224712
Lime (ASE02),18,AV CARACAS VIA USME,CARCEL LA PICOTA,Nov-21,-74.119578269,4.549146756
Lime (ASE02),18,KR 13 CON CL 31 SUR,HOSPITAL SAN CARLOS,Nov-21,-74.106983581,4.5711398240001
Lime (ASE02),18,CL 32 SUR CON KR 12B,HOSPITAL CARLOS LLERAS,Nov-21,-74.106692991,4.574161272
Lime (ASE02),18,KR 12B CON CL 33 SUR,PARQUE SAN CARLOS,Nov-21,-74.104247281,4.572245432
Lime (ASE02),19,AC 71 SUR 4 09,CEMENTERIO SERAFIN,Nov-21,-74.125949418,4.531025954
Lime (ASE02),19,AV BOYACA 73 00 SUR,ESCOMBRERA SAN ANTONIO,Nov-21,-74.129318745,4.5377937050001
Lime (ASE02),19,AV BOYACA 72 04 SUR,ESCOMBRERA CEMEX,Nov-21,-74.126357165,4.533583854
Lime (ASE02),19,AV BOYACA 73 60 SUR,ESCOMBRERA LAS MANAS,Nov-21,-74.135853114,4.546418564
Lime (ASE02),19,KR 17F 69 50 SUR,PLAZA DE MERCADO LUCERO,Nov-21,-74.13958309,4.549360166
Lime (ASE02),19,AV BOYACA CON KR 18A SUR,HOSPITAL MEISSEN,Nov-21,-74.138471855,4.5594906640001
Lime (ASE02),16,KR 56 18A 47,CARCEL MODELO,Nov-21,-74.1073376,4.6354237210001
Lime (ASE02),14,KR 30 CON KR 19,CENTRO COMERCIAL CALIMA,Nov-21,-74.086045388,4.6182020800001
Lime (ASE02),13,KR 60 CON CL 53,PARQUE SIMON BOLIVAR,Nov-21,-74.094060481,4.6586342850001
Lime (ASE02),6,KR 33 47A 35 SUR,DIRECCION NACIONAL DE ESCUELAS,Nov-21,-74.131958352,4.589735575
Lime (ASE02),6,CL 44 SUR 45A 15,ESCUELA GENERAL SANTANDER,Nov-21,-74.131309004,4.593373377
Lime (ASE02),19,AK 57R 67 59 SUR,INDUCEL,Nov-21,-74.160090409,4.59516438
Lime (ASE02),6,AUTOSUR 61 07,MARCHEN SA,Nov-21,-74.147878553,4.594288416
Lime (ASE02),19,CL 60 SUR 73 76,IC COLCUEROS,Nov-21,-74.169485694,4.592116318
Lime (ASE02),16,,CARTON COLOMBIA,Nov-21,-74.114172832,4.627045776
Lime (ASE02),16,KR 50 17 00,BATALLON SANIDAD,Nov-21,-74.104793323,4.629671633
Lime (ASE02),6,KRa 61 48 37 SUR,CROYDON,Nov-21,-74.149259431,4.5944231720001
Lime (ASE02),6,CL 48 SUR 24B 27,PARQUE EL TUNAL,Nov-21,-74.134268667,4.5719763590001
Lime (ASE02),16,KR 50 18 06,BATALLON 13,Nov-21,-74.103724605,4.6309780080001
Lime (ASE02),16,KR 50 18 06,BATALLON DE INGENIEROS,Nov-21,-74.103922173,4.630633743
Lime (ASE02),16,KR 36 5c 09,DETERGENTES DERSA,Nov-21,-74.105127063,4.611285573
Lime (ASE02),16,CL 12B 33 88,MUEBLES PANAMERICANA,Nov-21,-74.095572801,4.6166474510001
Lime (ASE02),13,AV CALLE 26 No 62 47,CC GRAN ESTACION,Nov-21,-74.101706983,4.647556658
Lime (ASE02),16,CL 17 62 53,TRIMCO,Nov-21,-74.112215511,4.6353756720001
Lime (ASE02),6,AV CARACAS VIA USME,BATALLON DE ARTILLERIA,Nov-21,-74.122496208,4.54845203
Lime (ASE02),14,CALLE 19 No 25 10,PLAZA PALOQUEMADO,Nov-21,-74.084204103,4.6163965160001
Lime (ASE02),13,AV CALLE 26 No 62 47,CC GRAN ESTACION,Nov-21,-74.101706983,4.647556658
Lime (ASE02),16,CALLE 13 KR 60,CC PLAZA CENTRAL,Nov-21,-74.115377712,4.6319429270001
Lime (ASE02),13,KRA 37 No 24 10,OLIMPICA CENTRO NARINO,Nov-21,-74.089976262,4.6283655930001
Lime (ASE02),16,,GECOLSA CAT SA,Nov-21,-74.098487427,4.6258212510001
Lime (ASE02),16,KR 35 7 25,GRASCO,Nov-21,-74.101623094,4.612194846
Lime (ASE02),16,CL 12 42 27,LITOGRAFIA SAFRA,Nov-21,-74.1026137,4.6201034040001
Lime (ASE02),16,CL 10 32 06,POLLOS SAVICOL,Nov-21,-74.09709984,4.6120759670001
Lime (ASE02),16,CL 10 33 17,CAUCHO,Nov-21,-74.098468661,4.612819304
Lime (ASE02),16,KR 33 10 36,MAC POLLO,Nov-21,-74.097595936,4.61314027
Lime (ASE02),16,CL 13 10 97,CC IN,Nov-21,-74.1160472,4.634271498
Lime (ASE02),16,KR 34 41 34,FABRICA DE EMBUTIDOS,Nov-21,-74.097721318,4.614735518
Lime (ASE02),16,CL 17 41 34,QUADGRAPHICS,Nov-21,-74.097756007,4.623580595
Lime (ASE02),16,KR 42BIS 17 40,QUADGRAPHICS,Nov-21,-74.098417704,4.624183235
Lime (ASE02),16,KR 65 12 60,NACIONAL DE CHOCOLATES,Nov-21,-74.114906175,4.633287218
Lime (ASE02),16,KR 63 14 91,UNP,Nov-21,-74.112626407,4.6360910500001
Lime (ASE02),16,KR 33 12 90,SECRETARIA DE SALUD,Nov-21,-74.094523736,4.6155674630001
Lime (ASE02),15,TV 31 17B 12 S,SENA KR 30,Nov-21,-74.111870371,4.595824486
Lime (ASE02),13,AC 53 36A 81,UNIVERSIDAD NACIONAL,Nov-21,-74.084567306,4.6378606910001
Lime (ASE02),16,CL 21 43A 75,TOTTO,Nov-21,-74.098425391,4.6302893110001
Lime (ASE02),16,CL 21BIS 39 75,COMEFRUTOS,Nov-21,-74.095016763,4.628742673
Lime (ASE02),6,DG 49 S 60 58,AUROS,Nov-21,-74.146625105,4.592523751
Lime (ASE02),6,DG 47A S 61A 30,CONALCEBOS,Nov-21,-74.150553569,4.5914636320001
Lime (ASE02),6,TV 60 47A 95 S,ELITE,Nov-21,-74.146052215,4.5932555860001
Lime (ASE02),6,DG 49 S 60 26,INCOLCAR,Nov-21,-74.146095365,4.5930255750001
Lime (ASE02),6,DG 58 S 29 18,CARCEL DE MENORES,Nov-21,-74.144312456,4.5765964710001
Lime (ASE02),6,KR 33 58 20 S,CARCEL DE MUJERES,Nov-21,-74.146637766,4.5777677630001
Lime (ASE02),6,KR 33 58 22 S,CORRECCIONAL,Nov-21,-74.14810615,4.5786432730001
Lime (ASE02),6,CL 45A S 60 57,FABRICA DE TUBOS COLMENA,Nov-21,-74.146061305,4.594081252
Lime (ASE02),7,AC 57R S 72F 50,CARBOQUIMICA,Nov-21,-74.168491977,4.5999471370001
Lime (ASE02),19,CL 57R S 65 04,NIVER SA,Nov-21,-74.1571005,4.5970584080001
Lime (ASE02),7,KR 72 57H 89 S,NTS,Nov-21,-74.164794754,4.597250199
Lime (ASE02),7,CL 57B S 72A 23,SYLBANIA,Nov-21,-74.165340995,4.5988045300001
Lime (ASE02),7,KR 72D 57D 20 S,COCACOLA FEMSA,Nov-21,-74.166387444,4.598849348
Lime (ASE02),7,AC 57R S 72 20,METRO AUTOSUR,Nov-21,-74.166424646,4.597145499
Lime (ASE02),7,CL 65 S 78H 54,EXITO BOSA,Nov-21,-74.183009551,4.6050242970001
Lime (ASE02),7,AC 57R S 75 95,MCEMENTERIO JARDINES DEL APOGEO,Nov-21,-74.173612109,4.6002762800001
Lime (ASE02),16,KR 60 4B 24,PLQAZA DE MERCADO EL GALAN,Nov-21,-74.11923807,4.6229679480001
Lime (ASE02),18,CL 22 S 10A 51,INST NUESTR SRA DE LA SABIDURIA,Nov-21,-74.096773945,4.576475542
Lime (ASE02),6,CL 45A S 56 21,TEAM FOODS COLOMBIA SA,Nov-21,-74.144497435,4.59436628
Lime (ASE02),7,TV 80D 66 60 S,CEMENTERIO BOSA,Nov-21,-74.188595009,4.6055787710001
Lime (ASE02),16,KR 33 10 65,POLLOS SAVICOL,Nov-21,-74.097573717,4.6138316240001
Lime (ASE02),16,KR 50 18 06,BATALLONES 3 SHUTS,Nov-21,-74.102819246,4.6302373470001
Lime (ASE02),19,KR 19D DE CL 68 SUR DG 62,PRINCIPAL SAN FRANCISCO,Nov-21,-74.145076231,4.5612572600001
Lime (ASE02),19,CL 64 SUR DE KR 41BIS KR 22B,PRINCIPAL DE CANDELARIA,Nov-21,-74.149573673,4.568891964
Lime (ASE02),15,KR 10 HASTA KR 30,,Nov-21,-74.104947963,4.585186962
Lime (ASE02),16,CL 17 ENTRE KR 50 Y AK 68,CALLE 17 DE CR 50 A AV 68,Nov-21,-74.111377948,4.635384921
Lime (ASE02),6,AVCARACAS VIA USME,BATALLON DE ARTILLERIA,Nov-21,-74.124941614,4.552234486
,12,AC 63 45 10,N/A,Nov-21,-74.081817514,4.6553301000001
,12,KR 55A 79B 50,N/A,Nov-21,-74.071989455,4.6763250180001
,12,KR 54 79B 47,N/A,Nov-21,-74.071181015,4.675779671
,12,KR 20 65 44,N/A,Nov-21,-74.068446266,4.655081512
,12,AK 24 67 47,N/A,Nov-21,-74.070120659,4.658731113
,12,KR 22 66 01 LC 3,N/A,Nov-21,-74.069666105,4.6566415890001
,12,CL 67 23 40,N/A,Nov-21,-74.069689893,4.658264087
,12,KR 24 67 05,N/A,Nov-21,-74.070264386,4.6584330970001
,12,AC 68 27 77,N/A,Nov-21,-74.071742595,4.660205535
,12,AC 68 27 35,N/A,Nov-21,-74.071596838,4.6601031930001
,12,CL 63D 28 84,N/A,Nov-21,-74.076342767,4.6555185
,12,CL 73 BIS 26 11 PI 2,N/A,Nov-21,-74.067578986,4.6645516190001
,12,KR 25 66 69,N/A,Nov-21,-74.070836109,4.658397995
,12,KR 27A 66 29,N/A,Nov-21,-74.072907283,4.6594759020001
,12,KR 25 66 10,N/A,Nov-21,-74.070894913,4.657792176
,12,CL 65 24 19 LC 1,N/A,Nov-21,-74.071567395,4.656544801
,12,KR 27 63G 55,N/A,Nov-21,-74.073399997,4.6568163590001
,12,KR 55 70 46,N/A,Nov-21,-74.078202675,4.6678090240001
,12,KR 54 68 16,N/A,Nov-21,-74.078182142,4.666792985
,12,AC 68 62 11,N/A,Nov-21,-74.083465346,4.672689115
,12,AC 63 17 38 OF 201,N/A,Nov-21,-74.068015144,4.6505476250001
,12,KR 15 63A 61 IC 1,N/A,Nov-21,-74.065980592,4.651743047
,12,AC 63 28 94,N/A,Nov-21,-74.076831044,4.652019819
,12,CL 71 17 59,N/A,Nov-21,-74.064642425,4.659227215
,12,AC 68 19 84,N/A,Nov-21,-74.067000123,4.657540629
,12,AC 68 15 46,N/A,Nov-21,-74.064985036,4.656152116
,12,CL 70 29B 01,N/A,Nov-21,-74.074885521,4.6637903760001
,12,KR 22 70A 21 LT 0,N/A,Nov-21,-74.067301091,4.660186788
,12,CL 71A 22 37,N/A,Nov-21,-74.066686073,4.6614685160001
,12,KR 27C 68 11,N/A,Nov-21,-74.072529961,4.661381654
,12,AK 24 73 62,N/A,Nov-21,-74.065951506,4.6642815160001
,12,KR 28 74 24,N/A,Nov-21,-74.068683821,4.6666633630001
,12,KR 28 74 06,N/A,Nov-21,-74.068773653,4.6665746960001
,12,AC 72 20 54,N/A,Nov-21,-74.062549584,4.66016183
,12,AC 72 20 34,N/A,Nov-21,-74.062369597,4.660037335
,12,CL 72A 20 12,N/A,Nov-21,-74.062019624,4.660519548
,12,CL 72 20 40,N/A,Nov-21,-74.062493103,4.660111564
,12,CL 75 23 57 LC 101,N/A,Nov-21,-74.065334148,4.66548035
,12,CL 75A 23 29,N/A,Nov-21,-74.064838613,4.665733126
,12,AK 24 77 24,N/A,Nov-21,-74.06398155,4.6674124690001
,12,AK 20 87 61,N/A,Nov-21,-74.05965707,4.6758678260001
,12,CL 89A 20 57,N/A,Nov-21,-74.059834772,4.677025352
,12,AK 20 87 33,N/A,Nov-21,-74.05970278,4.6756005350001
,12,AK 20 85A 35,N/A,Nov-21,-74.060067035,4.6733307700001
,12,KR 45A 95 57,N/A,Nov-21,-74.058753642,4.684308134
,12,KR 47 93 58,N/A,Nov-21,-74.060000454,4.681417378
,12,KR 46 93 70,N/A,Nov-21,-74.059445473,4.68143114
,12,CL 93 46 44,N/A,Nov-21,-74.060125954,4.680691434
,12,KR 47A 93 12,N/A,Nov-21,-74.060679474,4.680838755
,12,KR 46 94 18,N/A,Nov-21,-74.059277775,4.6824250980001
,12,KR 47 91 80,N/A,Nov-21,-74.060220625,4.6801044230001
,12,AK 45 95 71,N/A,Nov-21,-74.058197838,4.684400086
,12,AK 45 94 63,N/A,Nov-21,-74.058476857,4.68298888
,12,CL 95 45 10 LC 001,N/A,Nov-21,-74.058307113,4.6837583880001
,12,CL 95 45 10 LC 002,N/A,Nov-21,-74.058307113,4.6837583880001
,12,CL 95 47 33 IN 10,N/A,Nov-21,-74.06020615,4.683530198
,12,KR 46 94 55,N/A,Nov-21,-74.059506722,4.683009167
,12,CL 95 47 34,N/A,Nov-21,-74.060104184,4.6841001230001
,12,AK 45 94 31,N/A,Nov-21,-74.05851845,4.6825093410001
,12,KR 45A 94 84,N/A,Nov-21,-74.058589063,4.6834019070001
,12,AK 45 93 79,N/A,Nov-21,-74.058692551,4.6814760620001
,12,AK 45 93 69,N/A,Nov-21,-74.058710493,4.681369127
,12,AK 45 93 39,N/A,Nov-21,-74.058782171,4.680941208
,12,AK 45 93 29,N/A,Nov-21,-74.058800114,4.6808342730001
,12,KR 47 95 26,N/A,Nov-21,-74.0595428,4.6841396470001
,12,KR 47 94A 20,N/A,Nov-21,-74.059707975,4.6831534620001
,12,KR 47 95 36,N/A,Nov-21,-74.059526301,4.684237271
,12,TV 55 97A 36 IN 001,N/A,Nov-21,-74.063844975,4.686564644
,12,KR 50 96 09,N/A,Nov-21,-74.06176726,4.685405174
,12,AC 100 49 63,N/A,Nov-21,-74.061913747,4.6877071820001
,12,KR 50 96 23,N/A,Nov-21,-74.061696521,4.6855200570001
,12,KR 50 96 97,N/A,Nov-21,-74.061371209,4.686103334
,12,AC 100 49 71,N/A,Nov-21,-74.061979154,4.687721743
,12,CL 96 50 39,N/A,Nov-21,-74.06217566,4.685395913
,12,CL 97A 51 16,N/A,Nov-21,-74.061944649,4.6862095270001
,12,AC 68 66 43 PI 1,N/A,Nov-21,-74.085338791,4.6762555340001
,12,KR 58 94A 26,N/A,Nov-21,-74.065027101,4.6835186640001
,12,CL 93 57 41,N/A,Nov-21,-74.065018433,4.681345123
,12,CL 93 58 25,N/A,Nov-21,-74.065720082,4.681377927
,12,AK 30 75 56,N/A,Nov-21,-74.070814308,4.6701566290001
,12,KR 29C 75 77,N/A,Nov-21,-74.070713146,4.6700361220001
,12,CL 74 29A 56,N/A,Nov-21,-74.071273874,4.668435744
,12,CL 79B 29 33,N/A,Nov-21,-74.067196201,4.672423418
,12,AK 24 86A 04 LC 1,N/A,Nov-21,-74.062313956,4.6748389170001
,12,KR 49 91 63,N/A,Nov-21,-74.062227646,4.6801136170001
,12,KR 49C 91 17,N/A,Nov-21,-74.063939128,4.6796239720001
,12,KR 49 91 80,N/A,Nov-21,-74.061831111,4.680376527
,12,KR 49C 91 55,N/A,Nov-21,-74.063837431,4.68023078
,12,KR 49A 91 48,N/A,Nov-21,-74.062490845,4.6798286340001
,12,AK 50 91 64,N/A,Nov-21,-74.064506997,4.680334993
,12,KR 49 91 85,N/A,Nov-21,-74.062145873,4.6805947780001
,12,KR 49 94 06,N/A,Nov-21,-74.061465606,4.6825641240001
,12,CL 98 47A 08,N/A,Nov-21,-74.060171426,4.686042984
,12,KR 49 94 86,N/A,Nov-21,-74.061267166,4.6837451960001
,12,KR 49 99 09,N/A,Nov-21,-74.061109254,4.6872533930001
,12,KR 49 98 32,N/A,Nov-21,-74.060844135,4.686269957
,12,CL 95 48 06 LC 001,N/A,Nov-21,-74.060925199,4.684226235
,12,KR 27 83 07,N/A,Nov-21,-74.064336392,4.6715516840001
,12,AC 80 24 30,N/A,Nov-21,-74.063740604,4.6700508810001
,12,KR 64 98B 36,N/A,Nov-21,-74.06846944,4.6890764300001
,12,KR 65 74 14,N/A,Nov-21,-74.082129819,4.6765093460001
,12,CL 74 64 28 LC 1,N/A,Nov-21,-74.081776945,4.676268049
,12,KR 64 75B 04,N/A,Nov-21,-74.080317769,4.677451993
,12,AK 68 80 76,N/A,Nov-21,-74.077454917,4.684260787
,12,KR 65 75 30,N/A,Nov-21,-74.081341412,4.6774623040001
,12,CL 76 63 58 LC 1,N/A,Nov-21,-74.079818714,4.6777409380001
,12,CL 78 62 41,N/A,Nov-21,-74.078677767,4.677744896
,12,KR 62 75B 12,N/A,Nov-21,-74.078905559,4.6764449520001
,12,AC 72 56B 12,N/A,Nov-21,-74.077155676,4.6709158780001
,12,AC 68 63 42,N/A,Nov-21,-74.082840526,4.673959828
,12,KR 64 68 24,N/A,Nov-21,-74.083162684,4.674131426
,12,KR 57 70A 13,N/A,Nov-21,-74.079177595,4.6693823480001
,12,AC 68 57C 26 LC 3,N/A,Nov-21,-74.080439839,4.669845289
,12,KR 53 73 52,N/A,Nov-21,-74.074487731,4.670307252
,12,KR 67 67A 62,N/A,Nov-21,-74.087619231,4.6730975190001
,12,CL 66 57 52,N/A,Nov-21,-74.082584236,4.6657318040001
,12,KR 52 67A 71,N/A,Nov-21,-74.078925658,4.6650783590001
,12,CL 66A 52 25,N/A,Nov-21,-74.080077433,4.663707995
,12,CL 64A 30 80 PI 1,N/A,Nov-21,-74.078523042,4.660345523
,12,AK 30 63F 57,N/A,Nov-21,-74.078353498,4.657453236
,12,KR 35 63D 89 LC 0,N/A,Nov-21,-74.078775205,4.6566051930001
,12,KR 52 67A 24,N/A,Nov-21,-74.078035844,4.664812693
,12,KR 50A 64A 37,N/A,Nov-21,-74.07907785,4.6610250740001
,12,KR 50 75A 63,N/A,Nov-21,-74.071524037,4.6712028430001
,12,DG 76A 55B 09,N/A,Nov-21,-74.074954783,4.6746364840001
,12,KR 55B 76 54,N/A,Nov-21,-74.074539026,4.674403313
,12,KR 54 78 01,N/A,Nov-21,-74.072716136,4.673865275
,12,CL 75A 24 70,N/A,Nov-21,-74.065678614,4.6666679950001
,12,CL 75A 24 20,N/A,Nov-21,-74.065296732,4.666506687
,12,KR 27 77 33,N/A,Nov-21,-74.065554704,4.668530112
,12,CL 79 56 31,N/A,Nov-21,-74.074740672,4.67600323
,12,KR 56 BIS 79 36,N/A,Nov-21,-74.074447181,4.6765535220001
,12,KR 29 66 21,N/A,Nov-21,-74.075504012,4.6609966080001
,12,AK 24 63D 29,N/A,Nov-21,-74.071932493,4.6552189290001
,12,KR 14A 67 56,N/A,Nov-21,-74.063526173,4.654800273
,12,KR 20 66 48,N/A,Nov-21,-74.067855259,4.65599588
,12,AK 24 63A 23 IN 1,N/A,Nov-21,-74.072547384,4.652424441
,12,KR 24 63C 69,N/A,Nov-21,-74.073019164,4.6543889490001
,12,KR 28 63B 71,N/A,Nov-21,-74.075854967,4.6542035690001
,12,AC 72 26 09,N/A,Nov-21,-74.068223699,4.663602457
,12,KR 26 72 45,N/A,Nov-21,-74.067841008,4.6642375270001
,12,AC 72 27 10,N/A,Nov-21,-74.068413782,4.6645147410001
,12,AC 68 28B 03,N/A,Nov-21,-74.074163064,4.6621337280001
,12,KR 28A 67 83,N/A,Nov-21,-74.073605629,4.6616270980001
,12,KR 16 63A 53,N/A,Nov-21,-74.066555109,4.651645667
,12,KR 16 63A 27,N/A,Nov-21,-74.066765566,4.6515896460001
,12,KR 16 63B 24,N/A,Nov-21,-74.065980592,4.651743047
,12,KR 16 63B 13,N/A,Nov-21,-74.066511999,4.652053613
,12,KR 15 63A 41,N/A,Nov-21,-74.065742349,4.651342028
,12,KR 15 63A 05,N/A,Nov-21,-74.065641852,4.650955218
,12,KR 15 63 92,N/A,Nov-21,-74.065243504,4.6506837160001
,12,KR 16 63 36,N/A,Nov-21,-74.06652489,4.650393244
,12,KR 16 63A 44,N/A,Nov-21,-74.065980592,4.651743047
,12,AC 63 28 76,N/A,Nov-21,-74.076586439,4.6521158840001
,12,KR 23 69 26,N/A,Nov-21,-74.068105047,4.659555471
,12,KR 19 69 10,N/A,Nov-21,-74.065707913,4.6578411350001
,12,KR 20 70 37,N/A,Nov-21,-74.066352194,4.6590833230001
,12,KR 16 68 74,N/A,Nov-21,-74.064689299,4.65666471
,12,KR 14A 68 26,N/A,Nov-21,-74.063408179,4.655361882
,12,KR 14A 68 62,N/A,Nov-21,-74.063268431,4.6555022480001
,12,KR 17 69 32,N/A,Nov-21,-74.064792534,4.657521393
,12,AC 68 17 28,N/A,Nov-21,-74.065847501,4.656728753
,12,CL 70 28A 10,N/A,Nov-21,-74.072474006,4.6631763450001
,12,KR 29 70 73,N/A,Nov-21,-74.073044892,4.664288441
,12,KR 29C 70 49,N/A,Nov-21,-74.074860863,4.665299965
,12,KR 29B 71 38,N/A,Nov-21,-74.073579848,4.66525563
,12,KR 23 70A 73,N/A,Nov-21,-74.067638849,4.660949487
,12,KR 23 70A 67,N/A,Nov-21,-74.067682011,4.660877718
,12,KR 23 70A 19,N/A,Nov-21,-74.06789151,4.6605463550001
,12,CL 72 22 67,N/A,Nov-21,-74.066255362,4.662110812
,12,AK 24 70A 86,N/A,Nov-21,-74.067991522,4.661266902
,12,KR 23 71A 17,N/A,Nov-21,-74.06690961,4.662088649
,12,AK 24 73 80,N/A,Nov-21,-74.065946519,4.6645580320001
,12,KR 29A 71C 51,N/A,Nov-21,-74.072258064,4.666530419
,12,KR 29B 71C 05,N/A,Nov-21,-74.072948799,4.666544774
,12,KR 29B 71C 52,N/A,Nov-21,-74.072423905,4.666704446
,12,CL 71C 29A 24,N/A,Nov-21,-74.072551249,4.6662920790001
,12,KR 29C 73 23,N/A,Nov-21,-74.072267607,4.6683064050001
,12,KR 29C 73 51,N/A,Nov-21,-74.072131457,4.668498479
,12,KR 28B 75 30,N/A,Nov-21,-74.068837142,4.668447681
,12,KR 29 75 60,N/A,Nov-21,-74.069313857,4.668941289
,12,CL 74 28A 06,N/A,Nov-21,-74.069576586,4.6671163390001
,12,KR 28B 74 42,N/A,Nov-21,-74.069540048,4.667573281
,12,KR 28A 76 04,N/A,Nov-21,-74.067795266,4.668865189
,12,KR 28B 77 71,N/A,Nov-21,-74.067678611,4.670343852
,12,KR 28A 79 29,N/A,Nov-21,-74.066126122,4.671241114
,12,KR 29 77 46,N/A,Nov-21,-74.06814619,4.6703647860001
,12,CL 74A 26 28,N/A,Nov-21,-74.066667181,4.66600886
,12,KR 27A 73 24,N/A,Nov-21,-74.068098659,4.6651562370001
,12,KR 26 73 55,N/A,Nov-21,-74.067189718,4.6651792760001
,12,KR 27A 75 33,N/A,Nov-21,-74.067106966,4.667206278
,12,CL 71A 14A 45,N/A,Nov-21,-74.063186374,4.659199111
,12,KR 15 71 36,N/A,Nov-21,-74.063190996,4.658967521
,12,CL 74 20A 57,N/A,Nov-21,-74.06275437,4.662376344
,12,CL 72A 20C 38,N/A,Nov-21,-74.064643055,4.6623427590001
,12,KR 22 73 28,N/A,Nov-21,-74.06458773,4.663195988
,12,KR 20B 74 40,N/A,Nov-21,-74.062450966,4.662920845
,12,KR 22 BIS 74A 19,N/A,Nov-21,-74.064667365,4.6648033060001
,12,CL 75 20B 59,N/A,Nov-21,-74.062851772,4.663788502
,12,AK 20 85A 45,N/A,Nov-21,-74.060052158,4.6734270380001
,12,CL 89A 20 45,N/A,Nov-21,-74.059731076,4.6770075320001
,12,AK 20 89 19,N/A,Nov-21,-74.059508222,4.676705767
,12,AK 20 87 03,N/A,Nov-21,-74.059744812,4.675207866
,12,AK 20 89 39,N/A,Nov-21,-74.05947883,4.6768832980001
,12,AK 20 89 29,N/A,Nov-21,-74.059492895,4.6767947130001
,12,CL 87 20 15,N/A,Nov-21,-74.059803409,4.6749085760001
,12,AK 20 86A 15,N/A,Nov-21,-74.059834243,4.6747317680001
,12,CL 89 21 40,N/A,Nov-21,-74.06033977,4.676823292
,12,AK 20 87 81,N/A,Nov-21,-74.059626506,4.676045991
,12,KR 49A 86 40,N/A,Nov-21,-74.065295487,4.6757556910001
,12,KR 28 85A 15,N/A,Nov-21,-74.064662809,4.673794414
,12,KR 45A 93 77,N/A,Nov-21,-74.059223653,4.6815000830001
,12,KR 47A 93 26,N/A,Nov-21,-74.060635836,4.6811015270001
,12,KR 45A 94 35,N/A,Nov-21,-74.059037742,4.682604863
,12,CL 95 45A 18,N/A,Nov-21,-74.058876584,4.6838840180001
,12,KR 45A 94 95,N/A,Nov-21,-74.05887545,4.683581105
,12,KR 46 93 63,N/A,Nov-21,-74.059762958,4.681482342
,12,KR 47 91 84,N/A,Nov-21,-74.060202593,4.6802113580001
,12,CL 93 45A 31,N/A,Nov-21,-74.059628048,4.680341003
,12,KR 45A 93 86,N/A,Nov-21,-74.058888038,4.681618277
,12,AK 45 93 63,N/A,Nov-21,-74.058728435,4.6812621020001
,12,KR 47 94A 25 IN 2,N/A,Nov-21,-74.060079076,4.683136785
,12,KR 45A 93 32,N/A,Nov-21,-74.058946613,4.6807829480001
,12,KR 45A 94 50,N/A,Nov-21,-74.058678233,4.6828667820001
,12,KR 47 94 56,N/A,Nov-21,-74.059780373,4.682725723
,12,AK 45 93 07,N/A,Nov-21,-74.058857546,4.680490962
,12,AK 45 93 53,N/A,Nov-21,-74.058746377,4.681155168
,12,CL 95 47 15,N/A,Nov-21,-74.060072904,4.6835076730001
,12,CL 95 45 07,N/A,Nov-21,-74.058355708,4.683487029
,12,AK 45 94 39,N/A,Nov-21,-74.058500508,4.682616818
,12,CL 96 46 31,N/A,Nov-21,-74.059408778,4.6845610500001
,12,CL 96 46 19,N/A,Nov-21,-74.059311117,4.6845444050001
,12,AK 45 93 45,N/A,Nov-21,-74.058764229,4.6810481430001
